7,-1.281543,1.460609,1.200000,0.505559,-0.871087,-0.582041,1.608253,-0.493796,-0.461309,1.455697,-0.250035,-0.213700,1.434181,0.190385,-0.218208,1.426024,0.512857,-0.479058,1.390817,1.106153,-0.628594,1.408192,2.339298,0.602233,-4.239825,3.508320,-0.956156,12.015052,-24.233375,13.038406,-0.874041,-0.567965,4.596074,-10.216794,7.631095,-2.245941,1.659790
7,-1.295373,1.465280,1.200000,0.510877,-0.871087,-0.582041,1.608253,-0.493796,-0.461309,1.455697,-0.250035,-0.213700,1.434181,0.190385,-0.218208,1.426024,0.512857,-0.479058,1.390817,1.106153,-0.628594,1.408192,2.339298,0.602233,-4.239825,3.508320,-0.956156,12.015052,-24.233375,13.038406,-0.874041,-0.567965,4.596074,-10.216794,7.631095,-2.245941,1.659790
8,-1.827057,1.419220,1.200000,0.364068,-0.867737,0.006926,1.339885,-0.480621,-0.147585,1.384656,-0.233575,-0.094270,1.449126,0.234309,-0.199297,1.385266,0.582581,-0.387807,1.280308,1.210799,-0.465170,1.200289,2.123759,1.237851,-4.684442,3.644470,-0.955941,10.673704,-22.610042,14.625731,-3.217113,0.078562,3.166215,-6.263978,3.013116,-0.060627,1.339614
8,-1.824969,1.388197,1.200000,0.329151,-0.867737,0.006926,1.339885,-0.480621,-0.147585,1.384656,-0.233575,-0.094270,1.449126,0.234309,-0.199297,1.385266,0.582581,-0.387807,1.280308,1.210799,-0.465170,1.200289,2.123759,1.237851,-4.684442,3.644470,-0.955941,10.673704,-22.610042,14.625731,-3.217113,0.078562,3.166215,-6.263978,3.013116,-0.060627,1.339614
8,-1.844824,1.433811,1.200000,0.362272,-0.867737,0.006926,1.339885,-0.480621,-0.147585,1.384656,-0.233575,-0.094270,1.449126,0.234309,-0.199297,1.385266,0.582581,-0.387807,1.280308,1.210799,-0.465170,1.200289,2.123759,1.237851,-4.684442,3.644470,-0.955941,10.673704,-22.610042,14.625731,-3.217113,0.078562,3.166215,-6.263978,3.013116,-0.060627,1.339614
8,-1.840492,1.416576,1.200000,0.370569,-0.867737,0.006926,1.339885,-0.480621,-0.147585,1.384656,-0.233575,-0.094270,1.449126,0.234309,-0.199297,1.385266,0.582581,-0.387807,1.280308,1.210799,-0.465170,1.200289,2.123759,1.237851,-4.684442,3.644470,-0.955941,10.673704,-22.610042,14.625731,-3.217113,0.078562,3.166215,-6.263978,3.013116,-0.060627,1.339614
8,-1.818967,1.442279,1.200000,0.373862,-0.867737,0.006926,1.339885,-0.480621,-0.147585,1.384656,-0.233575,-0.094270,1.449126,0.234309,-0.199297,1.385266,0.582581,-0.387807,1.280308,1.210799,-0.465170,1.200289,2.123759,1.237851,-4.684442,3.644470,-0.955941,10.673704,-22.610042,14.625731,-3.217113,0.078562,3.166215,-6.263978,3.013116,-0.060627,1.339614
9,-0.526685,-2.602527,1.200000,0.643752,-1.059257,-1.424891,1.627989,-0.644468,-0.853585,1.540589,-0.348899,-0.331746,1.494086,0.217177,-0.251861,1.485066,0.566453,-0.679818,1.618585,1.188928,-1.097442,1.936082,3.050027,-0.975090,-3.218480,3.634975,-1.148106,10.772756,-20.764530,6.903990,3.451504,-1.515174,3.201225,-4.533850,2.724151,-1.021671,1.651898
9,-0.526563,-2.612653,1.200000,0.649724,-1.059257,-1.424891,1.627989,-0.644468,-0.853585,1.540589,-0.348899,-0.331746,1.494086,0.217177,-0.251861,1.485066,0.566453,-0.679818,1.618585,1.188928,-1.097442,1.936082,3.050027,-0.975090,-3.218480,3.634975,-1.148106,10.772756,-20.764530,6.903990,3.451504,-1.515174,3.201225,-4.533850,2.724151,-1.021671,1.651898
9,-0.543148,-2.611810,1.200000,0.613897,-1.059257,-1.424891,1.627989,-0.644468,-0.853585,1.540589,-0.348899,-0.331746,1.494086,0.217177,-0.251861,1.485066,0.566453,-0.679818,1.618585,1.188928,-1.097442,1.936082,3.050027,-0.975090,-3.218480,3.634975,-1.148106,10.772756,-20.764530,6.903990,3.451504,-1.515174,3.201225,-4.533850,2.724151,-1.021671,1.651898
